model,fold,horizon,calendar_day,spatial_block,n,MAE,RMSE,sMAPE
Ridge,1,6,2026-01-25,1,84,0.4415383565993536,0.5111484804185122,0.5424772950473457
Ridge,1,6,2026-01-25,2,43,2.010630774682807,2.8012210804767,2.088991754570556
Ridge,1,6,2026-01-25,3,82,1.9920787408099907,2.6176505966722825,2.036950744223894
Ridge,1,6,2026-01-25,4,73,1.4223830723871376,2.1331981645696896,1.8169136797316552
Ridge,1,6,2026-01-25,5,32,1.603532385826111,2.0338194055434866,2.9085251932777543
Ridge,2,1,2026-01-26,1,187,0.4903135520676665,1.0005540295460797,0.5784280215728391
Ridge,2,1,2026-01-26,2,183,1.1188284034937457,2.088284306577337,1.1644314349008968
Ridge,2,1,2026-01-26,3,189,1.2404075097785425,2.2063991046259988,1.2700554693348736
Ridge,2,1,2026-01-26,4,191,1.544855227645155,2.8046078645961243,1.8801359128507218
Ridge,2,1,2026-01-26,5,125,3.1965980631510416,4.751921585686477,6.900546206356194
Ridge,2,1,2026-01-27,1,178,0.4297825673992714,0.6236637063006889,0.5675228583931982
Ridge,2,1,2026-01-27,2,172,0.7119757777960726,1.043311535329166,0.7325570243901637
Ridge,2,1,2026-01-27,3,183,0.6782600110997268,0.973618167888555,0.6850698231819397
Ridge,2,1,2026-01-27,4,195,1.0024775448008478,1.5315125678534047,1.238509514344942
Ridge,2,1,2026-01-27,5,119,2.454753074325433,3.3675468775008746,4.971645343091195
Ridge,2,1,2026-01-28,1,199,0.37838940005406263,0.5785694374718657,0.47602088067782083
Ridge,2,1,2026-01-28,2,195,0.5392883952866252,1.005746842852821,0.5588450588297132
Ridge,2,1,2026-01-28,3,199,0.41662413630653267,0.5373990699345317,0.4195112462704587
Ridge,2,1,2026-01-28,4,198,1.0420440134375986,1.8824299890306062,1.2954356374923466
Ridge,2,1,2026-01-28,5,118,2.1711534941937285,3.12111829326607,4.143720720989386
Ridge,2,1,2026-01-29,1,198,0.36924064841736043,0.5346252313359685,0.45768423779845663
Ridge,2,1,2026-01-29,2,192,0.6452231804529825,1.6116656515201884,0.6719561037845018
Ridge,2,1,2026-01-29,3,200,0.6286745834350586,1.7103370316631645,0.6478028853196007
Ridge,2,1,2026-01-29,4,195,1.2232796041374532,2.205932543621314,1.508044005660277
Ridge,2,1,2026-01-29,5,124,2.2330783413302515,3.3911956974657245,4.409580611826944
Ridge,2,1,2026-01-30,1,221,0.37516682827634507,0.47825414721176157,0.4649021743616971
Ridge,2,1,2026-01-30,2,216,0.6340560559873227,1.300460817596701,0.6569146096406747
Ridge,2,1,2026-01-30,3,218,0.388993277826805,0.530296263024926,0.3912059908862171
Ridge,2,1,2026-01-30,4,194,1.4291251598764532,2.5476297084951685,1.730275211433829
Ridge,2,1,2026-01-30,5,144,2.168392296190615,3.116269873347718,4.128485272083595
Ridge,2,1,2026-01-31,1,225,0.5558609969527634,1.1573207283947091,0.674938207330291
Ridge,2,1,2026-01-31,2,225,0.78657144052011,1.6978388055286169,0.8237356063379019
Ridge,2,1,2026-01-31,3,231,0.8967139504172585,1.979720610038434,0.9225420948913808
Ridge,2,1,2026-01-31,4,219,1.1937416692121205,1.8977856035841787,1.492323046805812
Ridge,2,1,2026-01-31,5,144,2.1847771450325295,2.8721197788608315,4.129376028469557
Ridge,2,1,2026-02-01,1,202,0.8362626872046947,2.0297488434336723,1.0112138524525087
Ridge,2,1,2026-02-01,2,210,0.5688815525599888,1.1657990925071453,0.5901229864040077
Ridge,2,1,2026-02-01,3,211,0.4014858950935834,0.5901739217293756,0.4044834762701469
Ridge,2,1,2026-02-01,4,214,1.6213942316833687,2.8846947892648753,2.1654084183184903
Ridge,2,1,2026-02-01,5,126,2.909574962797619,3.96926247490314,5.26966586640411
Ridge,2,3,2026-01-26,1,92,0.42472079180289013,0.6034890851444891,0.4860098920129989
Ridge,2,3,2026-01-26,2,85,0.9998849008597581,1.7749986313433046,1.0323197460868627
Ridge,2,3,2026-01-26,3,95,1.318170166015625,1.7673461954941503,1.3389599840087598
Ridge,2,3,2026-01-26,4,102,1.564356797660878,2.4383843203418905,1.8518133098609724
Ridge,2,3,2026-01-26,5,72,3.558567653467626,5.570515716299695,8.173293051804745
Ridge,2,3,2026-01-27,1,74,0.4212430490029825,0.6120252471366587,0.5962118218272132
Ridge,2,3,2026-01-27,2,71,0.8926502281511334,1.2185436241743652,0.9153064554491039
Ridge,2,3,2026-01-27,3,82,0.7253270963343178,1.0568351579814306,0.7315287719638489
Ridge,2,3,2026-01-27,4,112,0.9087509692661344,1.2191055989630648,1.1078952039301855
Ridge,2,3,2026-01-27,5,57,2.351187722724781,3.049778450104584,4.938611631854734
Ridge,2,3,2026-01-28,1,115,0.32194925575440636,0.4725219566771856,0.41777223058792223
Ridge,2,3,2026-01-28,2,108,0.4777543809678819,0.7170682151718942,0.49220979044489727
Ridge,2,3,2026-01-28,3,114,0.3875969334652549,0.4870301641261204,0.39020952622827754
Ridge,2,3,2026-01-28,4,109,0.9937317485595454,1.6468423254992615,1.2110161963721984
Ridge,2,3,2026-01-28,5,64,1.4627380900912819,2.046468809161329,2.958419507712539
Ridge,2,3,2026-01-29,1,125,0.34819989013671876,0.43961691106946305,0.4388862971110742
Ridge,2,3,2026-01-29,2,94,0.5134902034245485,0.9099318066376125,0.5282566428949148
Ridge,2,3,2026-01-29,3,121,0.5187942532906299,0.9973511811801496,0.5252490749470721
Ridge,2,3,2026-01-29,4,103,1.3390136109715265,2.069921015594951,1.6112610641189649
Ridge,2,3,2026-01-29,5,64,1.7758763829867044,2.575010809874772,3.4619308959894517
Ridge,2,3,2026-01-30,1,157,0.4113431553931753,0.5253057416871373,0.506970022394484
Ridge,2,3,2026-01-30,2,151,0.5644874656963558,0.8722744145699198,0.5849249458916236
Ridge,2,3,2026-01-30,3,147,0.3463874003784457,0.45485726389330383,0.3475262442800627
Ridge,2,3,2026-01-30,4,99,1.2043942538174721,1.7361376856982387,1.4079287994591503
Ridge,2,3,2026-01-30,5,107,2.1487518500687557,2.8711466039144615,4.09093057035012
Ridge,2,3,2026-01-31,1,159,0.4596488174235878,0.6793994382536541,0.5520322795860795
Ridge,2,3,2026-01-31,2,158,0.6943971604402223,1.3368010463436946,0.7206586192362789
Ridge,2,3,2026-01-31,3,175,0.7259869917612228,1.0833729646401908,0.7370301568658524
Ridge,2,3,2026-01-31,4,148,1.0853480404919689,1.6429025946864317,1.3421249966874762
Ridge,2,3,2026-01-31,5,99,2.3666825513914644,2.9348824769183715,4.559275958382921
Ridge,2,3,2026-02-01,1,105,0.7429740623191552,1.2325543577873608,0.903381344752027
Ridge,2,3,2026-02-01,2,128,0.45790590842564916,0.6805968334272916,0.47210213256043226
Ridge,2,3,2026-02-01,3,128,0.3519521951675416,0.4494438677735365,0.3530950687245612
Ridge,2,3,2026-02-01,4,146,1.566210185011772,2.5869269657714113,2.1387655594087196
Ridge,2,3,2026-02-01,5,70,2.953159326220317,3.6149897407828058,5.191704153707929
Ridge,2,6,2026-01-26,1,112,0.4485633600325812,0.6193595713256593,0.5164493189613004
Ridge,2,6,2026-01-26,2,98,1.3516665867396764,2.087929138154706,1.3947642679193375
Ridge,2,6,2026-01-26,3,117,1.3273570394923544,1.7454560356911961,1.3483135428282882
Ridge,2,6,2026-01-26,4,124,1.617833296116108,2.1975033127827546,1.9470584150016295
Ridge,2,6,2026-01-26,5,102,3.3576569750418073,4.984839206454038,7.263984093236602
Ridge,2,6,2026-01-27,1,83,0.4864626964890813,0.6675779377610483,0.7406573039163759
Ridge,2,6,2026-01-27,2,88,0.8636924454660128,1.163731416533237,0.886793489464916
Ridge,2,6,2026-01-27,3,99,0.7146072387695312,1.05185431251399,0.7214409161023132
Ridge,2,6,2026-01-27,4,139,0.9355112437149891,1.1627098929811757,1.1089176470720064
Ridge,2,6,2026-01-27,5,67,1.8211070236281972,2.2707529862276568,3.390605091465191
Ridge,2,6,2026-01-28,1,139,0.32078026726567965,0.4401534216981965,0.43842151273101265
Ridge,2,6,2026-01-28,2,145,0.41476667031474496,0.5375354235709635,0.4284428968233323
Ridge,2,6,2026-01-28,3,145,0.4234916950094289,0.554132182636678,0.42654934550466883
Ridge,2,6,2026-01-28,4,136,1.0172006644454659,1.478046483104587,1.227188011030117
Ridge,2,6,2026-01-28,5,85,1.164621883217805,1.5259332491153865,2.032217891210658
Ridge,2,6,2026-01-29,1,161,0.27526266968110363,0.3566029440448546,0.33881544518413637
Ridge,2,6,2026-01-29,2,130,0.39124469854892835,0.6132394222662383,0.40280043171936675
Ridge,2,6,2026-01-29,3,142,0.4548954278650416,0.6817598033639896,0.45846211774569356
Ridge,2,6,2026-01-29,4,143,1.0766563563728475,1.5326295727047121,1.2838470527967902
Ridge,2,6,2026-01-29,5,92,1.4666675788768824,2.2736301747665015,2.613237527232505
Ridge,2,6,2026-01-30,1,199,0.39242929429864165,0.48956667150918476,0.46634053060170955
Ridge,2,6,2026-01-30,2,195,0.5494075181749128,0.7340952768548573,0.5680756562123784
Ridge,2,6,2026-01-30,3,192,0.3452200757132636,0.4278539306969986,0.3466175406365672
Ridge,2,6,2026-01-30,4,139,0.9041661434036362,1.2810362255248955,1.0671386518315717
Ridge,2,6,2026-01-30,5,135,1.7833199219252336,2.3821946513029526,3.2759262674741105
Ridge,2,6,2026-01-31,1,207,0.48936105503936145,0.6530219418425135,0.5842277813716676
Ridge,2,6,2026-01-31,2,200,0.644270858764649,0.9305855587913218,0.6663951271092406
Ridge,2,6,2026-01-31,3,208,0.6917872763087611,0.8391587236638341,0.7000570073831857
Ridge,2,6,2026-01-31,4,193,1.1265684963439349,1.6139505832219183,1.4283542118985857
Ridge,2,6,2026-01-31,5,122,2.290152669604358,2.8103584309985674,4.538058480981862
Ridge,2,6,2026-02-01,1,135,0.6731085487648295,1.0391661850442557,0.8108432340972836
Ridge,2,6,2026-02-01,2,150,0.42827111477322016,0.5648350258858218,0.4407095796390408
Ridge,2,6,2026-02-01,3,155,0.34112675820627514,0.42412047788479346,0.3420474473651434
Ridge,2,6,2026-02-01,4,160,1.512070764965481,2.3149295730831985,2.048554716236917
Ridge,2,6,2026-02-01,5,87,2.4535675984232834,3.0548727660537995,4.462129449163649
Ridge,3,1,2026-02-02,1,223,0.727627678658752,1.5948722485752338,0.8826961798992338
Ridge,3,1,2026-02-02,2,218,0.6554872122015062,1.4078585947035371,0.6908443161595931
Ridge,3,1,2026-02-02,3,212,0.3513111618329894,0.4644146344221813,0.3537692968362084
Ridge,3,1,2026-02-02,4,226,1.2302825725184077,2.313278456058036,1.582337424327141
Ridge,3,1,2026-02-02,5,137,2.786285149790075,4.055945242585209,5.556972339481265
Ridge,3,1,2026-02-03,1,217,0.9801835559663319,2.654317717722408,1.2169369568170583
Ridge,3,1,2026-02-03,2,203,0.7721781112094621,1.753228168213698,0.8127619156437562
Ridge,3,1,2026-02-03,3,206,0.6232751766069037,1.3405899915813282,0.6373329784838841
Ridge,3,1,2026-02-03,4,213,1.3426509194530791,2.032337096879823,1.6201964662808521
Ridge,3,1,2026-02-03,5,144,2.2501303796414978,2.96263332892214,4.080906606893155
Ridge,3,1,2026-02-04,1,221,0.5978097469738347,1.1094003735739388,0.7101333265214824
Ridge,3,1,2026-02-04,2,220,0.7153643636992483,1.4605508264252014,0.7528000270755804
Ridge,3,1,2026-02-04,3,213,0.3195473397841476,0.44710455218074374,0.322485226216709
Ridge,3,1,2026-02-04,4,224,1.0846908716928392,1.9492757441551347,1.339367632535207
Ridge,3,1,2026-02-04,5,131,2.351789314328259,3.512835639572327,5.220297969363304
Ridge,3,1,2026-02-05,1,234,0.9115515814887153,2.433434834221922,1.0973196625891584
Ridge,3,1,2026-02-05,2,221,0.4768970196063702,0.8942051329011411,0.4943920307127437
Ridge,3,1,2026-02-05,3,231,0.39251144211013594,0.8515636054958601,0.39746657626324744
Ridge,3,1,2026-02-05,4,228,1.0866966024476883,1.9965058812413228,1.404185379224498
Ridge,3,1,2026-02-05,5,141,2.228634142142943,3.170284678061898,4.546596191116945
Ridge,3,1,2026-02-06,1,223,0.4749721475780812,0.7579422752225081,0.5877767301994368
Ridge,3,1,2026-02-06,2,214,0.4718000821978132,1.1120593766095184,0.49710589985655923
Ridge,3,1,2026-02-06,3,212,0.4067824621620418,0.7419944879963829,0.41087479892885853
Ridge,3,1,2026-02-06,4,226,0.9327202237109519,1.5520956186087413,1.1636503145700874
Ridge,3,1,2026-02-06,5,140,1.9511303220476424,2.7127117283952757,4.001568253494971
Ridge,3,1,2026-02-07,1,226,0.562836115339161,0.7555588877073158,0.7023649090924254
Ridge,3,1,2026-02-07,2,214,0.5684262926333419,0.9009337921325477,0.588226721900671
Ridge,3,1,2026-02-07,3,230,0.509067203687585,0.659417445706889,0.512709344784693
Ridge,3,1,2026-02-07,4,218,1.1637063099339102,1.7302558479796113,1.4381188567228933
Ridge,3,1,2026-02-07,5,140,2.1336476916358587,2.7226917544119447,4.173888421239534
Ridge,3,1,2026-02-08,1,219,0.319729112598994,0.3879299462996731,0.40326050201652774
Ridge,3,1,2026-02-08,2,226,0.44703407625181485,1.0651904047668146,0.4653642095064072
Ridge,3,1,2026-02-08,3,230,0.5812752433445143,1.823885967397567,0.6000167494699006
Ridge,3,1,2026-02-08,4,235,1.1380025768956392,2.3101266596090166,1.3526130723678444
Ridge,3,1,2026-02-08,5,148,1.6019394505131352,2.1657366006238736,2.950208540586205
Ridge,3,3,2026-02-02,1,152,0.7515149953072534,1.1880935359281162,0.9374050857805605
Ridge,3,3,2026-02-02,2,143,0.647518670734918,0.9960995539839671,0.6741220114772097
Ridge,3,3,2026-02-02,3,133,0.432771438942816,0.4988123398585862,0.4360463237748212
Ridge,3,3,2026-02-02,4,158,1.5843945327522717,2.4222341713766498,2.0189126244885367
Ridge,3,3,2026-02-02,5,88,3.097808900505605,4.0535755332057715,5.742276884251201
Ridge,3,3,2026-02-03,1,155,0.8808556888265849,1.4853157392170229,1.0726890196210097
Ridge,3,3,2026-02-03,2,138,0.49837214397731405,0.8090710058155585,0.5169537431407402
Ridge,3,3,2026-02-03,3,120,0.43971536424424934,0.6134680544030836,0.44470360056169517
Ridge,3,3,2026-02-03,4,148,1.0100900403730146,1.3544829862933885,1.1995486148095977
Ridge,3,3,2026-02-03,5,111,1.9515801239777382,2.5923386826076795,3.7564467872243057
Ridge,3,3,2026-02-04,1,151,0.5508264930393872,0.7894229223013302,0.6370963516756722
Ridge,3,3,2026-02-04,2,159,0.6956539780505464,1.0548608114422389,0.7296685621388566
Ridge,3,3,2026-02-04,3,134,0.29854868419134795,0.3908667388894486,0.30135945635434747
Ridge,3,3,2026-02-04,4,162,0.9726644366856957,1.4149764656249995,1.2054657057087284
Ridge,3,3,2026-02-04,5,79,2.0919650865171198,3.040525164073434,4.960076321770674
Ridge,3,3,2026-02-05,1,189,0.7479743755683697,1.3293655252825378,0.8982618300772022
Ridge,3,3,2026-02-05,2,156,0.37236073485806453,0.5121273506910174,0.3856612318640011
Ridge,3,3,2026-02-05,3,173,0.341960091122313,0.4491167107793346,0.34427888648377303
Ridge,3,3,2026-02-05,4,173,0.8743586237030911,1.3597378426815563,1.1048098328295362
Ridge,3,3,2026-02-05,5,109,1.975818676807587,2.726628493093308,4.093306832306921
Ridge,3,3,2026-02-06,1,148,0.5140346578649573,0.6891996551394551,0.6537927110168124
Ridge,3,3,2026-02-06,2,139,0.5666184459658837,0.9390855620591994,0.5970718782239146
Ridge,3,3,2026-02-06,3,138,0.3991969564686651,0.5241437173402522,0.40156986365026015
Ridge,3,3,2026-02-06,4,152,0.8008323357119195,1.126811985471719,0.9581941483103426
Ridge,3,3,2026-02-06,5,86,1.5625785758637019,2.0734326414233917,3.0221289518011276
Ridge,3,3,2026-02-07,1,163,0.5692784362044071,0.7764724515619681,0.7101120855042634
Ridge,3,3,2026-02-07,2,150,0.47446616278754344,0.6017773412829235,0.4894736878155129
Ridge,3,3,2026-02-07,3,182,0.5751330476977449,0.9957064543257526,0.5809459781811732
Ridge,3,3,2026-02-07,4,160,1.311948725912306,1.875438419289555,1.5824458053871802
Ridge,3,3,2026-02-07,5,99,2.2440027264767353,2.6152706667968886,4.473184496207579
Ridge,3,3,2026-02-08,1,146,0.27355507628558434,0.32949925334949187,0.3546824489014849
Ridge,3,3,2026-02-08,2,162,0.41656880319854367,0.8055299590991208,0.4311777422154368
Ridge,3,3,2026-02-08,3,174,0.409519955572954,0.8670955737762515,0.4139724781676986
Ridge,3,3,2026-02-08,4,182,0.8774067991673582,1.3262631183814428,1.0434623453202172
Ridge,3,3,2026-02-08,5,115,1.6408973140992975,2.040938139586853,2.970704105095639
Ridge,3,6,2026-02-02,1,208,0.6859427806658623,0.9636511856842768,0.8525042743113906
Ridge,3,6,2026-02-02,2,177,0.5556974852825962,0.7563540494488549,0.5749398193737458
Ridge,3,6,2026-02-02,3,184,0.41100381768268085,0.4700618050595473,0.41431216464344073
Ridge,3,6,2026-02-02,4,207,1.4277596875537295,2.1081931317428144,1.8095040462000587
Ridge,3,6,2026-02-02,5,118,2.8641620750930126,3.3905064262889137,5.270481685935799
Ridge,3,6,2026-02-03,1,205,0.7347800327704213,1.041976679425937,0.937187100635706
Ridge,3,6,2026-02-03,2,164,0.49563413273674356,0.6922983698835804,0.512372912422474
Ridge,3,6,2026-02-03,3,175,0.4324133291093129,0.570994312844479,0.4375664267533488
Ridge,3,6,2026-02-03,4,191,0.8364132466740626,1.1498825542170195,0.9772951573262681
Ridge,3,6,2026-02-03,5,134,1.5358498201639108,2.0577553274093154,3.014542250979633
Ridge,3,6,2026-02-04,1,195,0.5064542495423234,0.6472495112085958,0.5941134166137857
Ridge,3,6,2026-02-04,2,188,0.536962937519623,0.7531000906221257,0.5609358481086186
Ridge,3,6,2026-02-04,3,173,0.26835848416896224,0.35768794017136635,0.2709042589268849
Ridge,3,6,2026-02-04,4,196,0.7306225458780921,1.027305932687811,0.8844251685752657
Ridge,3,6,2026-02-04,5,93,1.9335266559924424,2.8192879849837698,4.385100467684992
Ridge,3,6,2026-02-05,1,229,0.6404375101281045,0.925015307738237,0.7774793573413884
Ridge,3,6,2026-02-05,2,202,0.3865006701781015,0.5244338449320831,0.4016410137896818
Ridge,3,6,2026-02-05,3,226,0.3190683820606333,0.40452783827057587,0.3209224450817335
Ridge,3,6,2026-02-05,4,205,0.6874132924480495,0.9994792273737916,0.839869086270847
Ridge,3,6,2026-02-05,5,128,1.6802646782663135,2.144904938074324,3.445742773219415
Ridge,3,6,2026-02-06,1,195,0.5295494666466346,0.6570704193812377,0.6735090098695737
Ridge,3,6,2026-02-06,2,183,0.5353063197735227,0.7352988812376037,0.5608987486701008
Ridge,3,6,2026-02-06,3,176,0.3376450769829024,0.39880903449388305,0.3392790969785786
Ridge,3,6,2026-02-06,4,201,0.7634150727010023,0.9793476080974602,0.901723044653417
Ridge,3,6,2026-02-06,5,121,1.3246089399353527,1.6081927557584026,2.6849469376548933
Ridge,3,6,2026-02-07,1,211,0.5603033852238226,0.7126788454658749,0.7040406527857425
Ridge,3,6,2026-02-07,2,183,0.48810244145071996,0.5697173273182814,0.5025973470530203
Ridge,3,6,2026-02-07,3,224,0.5680217447735018,0.7741499248311263,0.5727512041004292
Ridge,3,6,2026-02-07,4,207,1.0408292146888525,1.313275108296611,1.2354790134089912
Ridge,3,6,2026-02-07,5,126,1.8547864379075467,2.2068744060586694,3.521362743977301
Ridge,3,6,2026-02-08,1,162,0.23382104473349488,0.27980422888189643,0.3018470054157049
Ridge,3,6,2026-02-08,2,176,0.34498155767267386,0.5747878519689672,0.35612875400286587
Ridge,3,6,2026-02-08,3,175,0.30422130766369054,0.5108095021914745,0.30637841741667454
Ridge,3,6,2026-02-08,4,177,0.8563230156524336,1.2327082747348976,1.0375868975426095
Ridge,3,6,2026-02-08,5,118,1.9345990692828336,2.273086479351499,3.5891745589475064
Ridge,4,1,2026-02-09,1,228,0.8961063965022215,1.9909269093450161,1.0860930403847522
Ridge,4,1,2026-02-09,2,221,0.43561778349034924,0.6504299484544841,0.4520848167540597
Ridge,4,1,2026-02-09,3,236,0.4507802219714149,0.6663000078067557,0.4544633268818434
Ridge,4,1,2026-02-09,4,237,1.1265883573164586,1.9838580701738178,1.418862056927855
Ridge,4,1,2026-02-09,5,153,2.3974840002122266,3.567499020182725,4.797178895155301
Ridge,4,1,2026-02-10,1,175,0.3620283726283482,0.49638650983802973,0.4898128443919065
Ridge,4,1,2026-02-10,2,175,0.3926760864257812,1.3060312786972985,0.41300714309562264
Ridge,4,1,2026-02-10,3,181,0.32108635665303437,0.3903715310764019,0.32376183654441004
Ridge,4,1,2026-02-10,4,170,0.973449534995883,1.6085237092390996,1.201318105898536
Ridge,4,1,2026-02-10,5,117,2.1591922944767186,3.1509766933784,4.388319726443984
Ridge,4,1,2026-02-11,1,147,0.3868820813237404,0.6966569709046724,0.4803100717502494
