model,fold,horizon,forecast_origin,n,MAE,RMSE,sMAPE
Ridge,6,6,2026-02-25 09:00:00,50,0.5138041432698564,0.7273865625706978,0.6537231234826538
Ridge,6,6,2026-02-25 10:00:00,50,0.7194730987548824,1.0566597900286858,1.0746710687303278
Ridge,6,6,2026-02-25 11:00:00,50,0.7982036743164062,1.1321517107272467,1.1610899614036088
Ridge,6,6,2026-02-25 12:00:00,49,0.6486373313159899,0.9999768473912016,0.9299385982201973
Ridge,6,6,2026-02-25 13:00:00,49,0.7043579274564645,1.040276798245829,0.9695968263503095
Ridge,6,6,2026-02-25 14:00:00,49,0.8714074963074424,1.1025480353105739,1.1007632173905053
Ridge,6,6,2026-02-25 15:00:00,48,0.7222373997723625,0.922215091190653,0.8215870276392847
Ridge,6,6,2026-02-25 16:00:00,47,0.7698532068419405,0.9653661538269778,0.9092072266017347
Ridge,6,6,2026-02-25 17:00:00,45,0.7987480728714567,1.019283272105277,0.983066346026572
Ridge,6,6,2026-02-25 18:00:00,47,0.7722742139306769,1.065733446783698,0.9261385877133567
Ridge,6,6,2026-02-25 19:00:00,47,0.7640819919306627,1.0500634627794785,0.8735468577585499
Ridge,6,6,2026-02-25 20:00:00,48,0.75012876369335,1.0267663255094144,0.8663966362574524
Ridge,6,6,2026-02-25 21:00:00,49,0.5131801164069142,0.8300016687114565,0.618449734580037
Ridge,6,6,2026-02-25 22:00:00,48,0.4203273720211452,0.7183761428360046,0.4794232280304381
Ridge,6,6,2026-02-25 23:00:00,51,0.4596904131322124,0.700682954694601,0.5404758615103196
Ridge,6,6,2026-02-26 00:00:00,51,0.3369967192606209,0.590275075337107,0.3894034251152911
Ridge,6,6,2026-02-26 01:00:00,51,0.4174637405960648,0.6051347119963402,0.5044563269924419
Ridge,6,6,2026-02-26 02:00:00,50,0.4234695926242402,0.6867965743749731,0.5339451822856425
Ridge,6,6,2026-02-26 03:00:00,51,0.5206463865724782,0.8281852196476973,0.7048844837119848
Ridge,6,6,2026-02-26 04:00:00,51,0.5634206136067705,0.7724016908206486,0.7422766555674846
Ridge,6,6,2026-02-26 05:00:00,50,0.7598987918429907,0.9900798074705461,1.0376379756495695
Ridge,6,6,2026-02-26 06:00:00,50,0.8991689995659712,1.3052331187673667,1.2260503300822976
Ridge,6,6,2026-02-26 07:00:00,50,1.1213045874701608,1.7150551087663528,1.677846620402388
Ridge,6,6,2026-02-26 08:00:00,51,1.0540481467652165,1.5246034469129175,1.4854881849382713
Ridge,6,6,2026-02-26 09:00:00,51,1.101028134879983,1.6281860365299183,1.5636502063813633
Ridge,6,6,2026-02-26 10:00:00,51,1.0989484533505243,1.7287321244685814,1.5620878000258067
Ridge,6,6,2026-02-26 11:00:00,51,1.1145616402553322,1.7556488891019935,1.65421061785886
Ridge,6,6,2026-02-26 12:00:00,50,0.6413941870795355,0.8121708213298849,0.9184711888235555
Ridge,6,6,2026-02-26 13:00:00,50,0.8158165401882584,1.086995753686522,1.1023871380081598
Ridge,6,6,2026-02-26 14:00:00,50,1.2715912475585942,1.8946257268853912,1.7307659437889256
Ridge,6,6,2026-02-26 15:00:00,50,1.740627783881293,2.688226745002548,2.4105518237702923
Ridge,6,6,2026-02-26 16:00:00,50,2.026007402208115,3.215303315692475,2.9394640752033188
Ridge,6,6,2026-02-26 17:00:00,51,2.984374340115549,4.041226308095327,4.044460522911443
Ridge,6,6,2026-02-26 18:00:00,51,2.820095895006766,3.7435417847092554,3.653606183227613
Ridge,6,6,2026-02-26 19:00:00,51,1.95625960406135,2.634736274347022,2.4708590485037587
Ridge,6,6,2026-02-26 20:00:00,51,1.4425774235611124,1.8972021154660705,1.693702637096129
Ridge,6,6,2026-02-26 21:00:00,51,1.279748575048509,1.8793712373533298,1.3890583070427178
Ridge,6,6,2026-02-26 22:00:00,50,1.354919453938802,1.9629121425900824,1.561364060467173
Ridge,6,6,2026-02-26 23:00:00,51,0.979942379953555,1.4279708001122595,1.215719944939248
Ridge,6,6,2026-02-27 00:00:00,51,0.3111952322500724,0.4754678143582246,0.39073398271444176
Ridge,6,6,2026-02-27 01:00:00,50,0.2784130995008674,0.36082406059399164,0.3497048805155649
Ridge,6,6,2026-02-27 02:00:00,50,0.33771742587619386,0.43289114353232705,0.4248618148247539
Ridge,6,6,2026-02-27 03:00:00,51,0.3880382014255897,0.5283868112670752,0.5134187963608844
Ridge,6,6,2026-02-27 04:00:00,51,0.4682067006761477,0.6611695482696512,0.6789516680365852
Ridge,6,6,2026-02-27 05:00:00,51,0.6381355235779212,0.8548628173425996,0.9452056201506255
Ridge,6,6,2026-02-27 06:00:00,51,0.576599569881664,0.903768102353273,0.9110358692806758
Ridge,6,6,2026-02-27 07:00:00,51,0.43587285293213485,0.6129525260162744,0.5486490292966352
Ridge,6,6,2026-02-27 08:00:00,51,0.5440854589923533,0.7464657040128377,0.6561887972743606
Ridge,6,6,2026-02-27 09:00:00,51,0.5533943591813888,0.7310479514550434,0.6933139066902568
Ridge,6,6,2026-02-27 10:00:00,51,0.3920687673398341,0.4637018492975909,0.5266204335924327
Ridge,6,6,2026-02-27 11:00:00,51,0.6591810006201917,0.9007456736645614,1.0449634662812666
Ridge,6,6,2026-02-27 12:00:00,51,1.1633918695719927,1.8874529441718273,1.9525430278267863
Ridge,6,6,2026-02-27 13:00:00,51,1.6568483672630294,2.572579906715775,2.5948345249223466
Ridge,6,6,2026-02-27 14:00:00,51,1.8558048971338206,2.736515556560295,2.7813216088531294
Ridge,6,6,2026-02-27 15:00:00,51,1.7221637933602252,2.4088088875915807,2.478903885082199
Ridge,6,6,2026-02-27 16:00:00,51,1.2832495329946205,1.875316921394465,1.5104541959974007
Ridge,6,6,2026-02-27 17:00:00,51,1.3336078834949234,2.083029893105402,1.552023915702892
Ridge,6,6,2026-02-27 18:00:00,51,1.604378868551814,2.408262104009041,1.9679379006906148
Ridge,6,6,2026-02-27 19:00:00,51,1.2139128358795228,1.8814608042808982,1.5549253047030942
Ridge,6,6,2026-02-27 20:00:00,51,1.0069314844468054,1.5450681149851984,1.2045071358603583
Ridge,6,6,2026-02-27 21:00:00,51,0.8165608458009942,1.2243443251548245,0.9553296476973191
Ridge,6,6,2026-02-27 22:00:00,51,0.5283660855428323,0.7322065962033337,0.6081086570792172
Ridge,6,6,2026-02-27 23:00:00,51,0.5202792963431029,0.750637995231313,0.644564061876884
Ridge,6,6,2026-02-28 00:00:00,51,0.718255623545262,0.9762316416506474,0.8602561587120641
Ridge,6,6,2026-02-28 01:00:00,51,1.0442308912090223,1.2128485755796645,1.1906753842705768
Ridge,6,6,2026-02-28 02:00:00,51,1.0339353557245923,1.1448409114616753,1.163007855163157
Ridge,6,6,2026-02-28 03:00:00,51,0.9891982417220901,1.1353408844158357,1.117869660189181
Ridge,6,6,2026-02-28 04:00:00,51,0.90936987384472,1.0628121844102292,1.0334652676510057
Ridge,6,6,2026-02-28 05:00:00,51,0.7230011185789419,0.8602937597357709,0.8459581728170872
Ridge,6,6,2026-02-28 06:00:00,51,0.4920756487545105,0.6925584601767307,0.6427957908048386
Ridge,6,6,2026-02-28 07:00:00,51,0.681459951296871,0.8295406280104908,0.9477879710022258
Ridge,6,6,2026-02-28 08:00:00,51,0.8035231347177535,0.9967910233065048,1.131497543105277
Ridge,6,6,2026-02-28 09:00:00,51,0.8148839497618163,1.1070322113014655,1.1588953290875799
Ridge,6,6,2026-02-28 10:00:00,51,0.8726127707620585,1.2219594786534886,1.253729391201454
Ridge,6,6,2026-02-28 11:00:00,50,1.003635664198133,1.4401378485256693,1.4651789627710847
Ridge,6,6,2026-02-28 12:00:00,50,1.085325393676758,1.5600752179540762,1.5726815502441156
Ridge,6,6,2026-02-28 13:00:00,50,1.4565196058485244,1.9711920022521374,2.034388525566671
Ridge,6,6,2026-02-28 14:00:00,50,1.944148980034723,2.508992584029619,2.6698961120869558
Ridge,6,6,2026-02-28 15:00:00,50,2.186103937784831,2.7498186904175523,2.9204035268429127
Ridge,6,6,2026-02-28 16:00:00,49,2.3314172394421635,2.8656260929281694,3.018149132325545
Ridge,6,6,2026-02-28 17:00:00,50,2.6592135806613504,3.2061201102468107,3.368095138417147
SeasonalHA,1,1,2026-01-19 00:00:00,31,0.03225806451612903,0.1796053020267749,0.03644979041164581
SeasonalHA,1,1,2026-01-19 01:00:00,35,0.12380959647042411,0.46119274905704977,0.1320219001731983
SeasonalHA,1,1,2026-01-19 02:00:00,34,0.029411764705882353,0.17149858514250885,0.03323363243414765
SeasonalHA,1,1,2026-01-19 03:00:00,34,0.0,0.0,0.0
SeasonalHA,1,1,2026-01-19 04:00:00,34,0.3400735294117647,1.1432848218285456,0.5064550450005014
SeasonalHA,1,1,2026-01-19 05:00:00,36,1.9027776718139648,4.128458924589061,3.013330844348122
SeasonalHA,1,1,2026-01-19 06:00:00,34,0.8890930624569163,2.0609303789930515,1.7661720378322507
SeasonalHA,1,1,2026-01-19 07:00:00,34,0.265931297751034,0.7114081517745167,0.3912459407890616
SeasonalHA,1,1,2026-01-19 08:00:00,34,0.4607842389275046,1.2122676948387603,0.6042463871575996
SeasonalHA,1,1,2026-01-19 09:00:00,35,0.1982142857142857,0.4661798779857257,0.3778651007542672
SeasonalHA,1,1,2026-01-19 10:00:00,33,0.414772958466501,0.8562742154161912,0.6498506163928808
SeasonalHA,1,1,2026-01-19 11:00:00,33,0.7643095074277936,1.5382208532504873,1.2077207214922492
SeasonalHA,1,1,2026-01-19 12:00:00,34,0.23509003134334788,0.6860326256036174,0.3805951351916772
SeasonalHA,1,1,2026-01-19 13:00:00,36,2.2633100085788302,3.038003484628808,2.6111954760295597
SeasonalHA,1,1,2026-01-19 14:00:00,34,0.6521650763118968,1.245755228691296,1.0548190465535476
SeasonalHA,1,1,2026-01-19 15:00:00,34,0.3515111698823817,0.685846505264184,0.7017112811749564
SeasonalHA,1,1,2026-01-19 16:00:00,34,0.7034313538495232,2.107833964447117,2.223535400394454
SeasonalHA,1,1,2026-01-19 17:00:00,34,0.8453840367934283,2.140689599895934,1.3344398287739325
SeasonalHA,1,1,2026-01-19 18:00:00,29,3.7789749277049096,5.247366984617246,4.637181235664996
SeasonalHA,1,1,2026-01-19 19:00:00,47,2.0508271345855498,2.9449032051744752,2.7248945226287558
SeasonalHA,1,1,2026-01-19 20:00:00,35,1.5107147216796875,2.486117458445936,1.8604796047078804
SeasonalHA,1,1,2026-01-19 21:00:00,35,1.2742061070033481,2.106901466017802,1.5775464773667172
SeasonalHA,1,1,2026-01-19 22:00:00,33,0.494528799345999,1.3353601820670589,0.5235061029407312
SeasonalHA,1,1,2026-01-19 23:00:00,35,0.2857142857142857,1.0896337052064697,0.5390017142264022
SeasonalHA,1,1,2026-01-20 00:00:00,33,0.03535357388583096,0.20309081996616687,0.06744720059384997
SeasonalHA,1,1,2026-01-20 01:00:00,34,0.47549034567440257,1.3082819768863114,0.49158656441816234
SeasonalHA,1,1,2026-01-20 02:00:00,35,0.05714285714285714,0.23904572186687872,0.06456820015777258
SeasonalHA,1,1,2026-01-20 03:00:00,34,0.058823529411764705,0.24253562503633297,0.0664672648682953
SeasonalHA,1,1,2026-01-20 04:00:00,34,0.21875,0.6960530796612299,0.34278860676682965
SeasonalHA,1,1,2026-01-20 05:00:00,35,2.126190730503627,4.25434292515821,3.9299663253636505
SeasonalHA,1,1,2026-01-20 06:00:00,35,0.8210319519042969,2.004427567139826,1.6507865659118446
SeasonalHA,1,1,2026-01-20 07:00:00,34,0.3406864054062787,0.7353554086769105,0.5595068752431992
SeasonalHA,1,1,2026-01-20 08:00:00,34,0.6017152000876034,1.143099900944314,1.1328448195637615
SeasonalHA,1,1,2026-01-20 09:00:00,35,0.783333260672433,1.7775884256876773,1.5836393397663304
SeasonalHA,1,1,2026-01-20 10:00:00,34,0.42504091823802276,1.220600563615803,0.5878147230283189
SeasonalHA,1,1,2026-01-20 11:00:00,35,0.6071426391601562,1.5068622608281563,1.0623194455657763
SeasonalHA,1,1,2026-01-20 12:00:00,35,1.0928570883614677,2.478313597247275,1.4683451995558703
SeasonalHA,1,1,2026-01-20 13:00:00,35,0.3309525626046317,0.7981804579405657,0.574015447969232
SeasonalHA,1,1,2026-01-20 14:00:00,34,0.49669114281149473,0.8896204226226321,0.7720515675285836
SeasonalHA,1,1,2026-01-20 15:00:00,33,1.2848487622810132,2.109921730164877,1.9139092798874309
SeasonalHA,1,1,2026-01-20 16:00:00,37,1.124662141542177,2.0501992012844372,1.756731892665448
SeasonalHA,1,1,2026-01-20 17:00:00,33,1.5952018968986743,2.7554169129306176,2.4190507494145495
SeasonalHA,1,1,2026-01-20 18:00:00,34,3.753554007586311,4.112328200171477,4.619300691809216
SeasonalHA,1,1,2026-01-20 19:00:00,33,1.76906562573982,2.38474539193662,2.2289172510555315
SeasonalHA,1,1,2026-01-20 20:00:00,35,2.5160718645368303,3.083841410248852,2.902291925267014
SeasonalHA,1,1,2026-01-20 21:00:00,34,2.392647350535673,3.362195191642033,2.8646198409186123
SeasonalHA,1,1,2026-01-20 22:00:00,34,0.7068626179414637,2.001718331720427,1.1003584941461828
SeasonalHA,1,1,2026-01-20 23:00:00,32,0.019791722297668457,0.1119588883843389,0.03972911731426171
SeasonalHA,1,1,2026-01-21 00:00:00,36,0.3766202926635742,0.8780466954103037,0.5256064533983357
SeasonalHA,1,1,2026-01-21 01:00:00,33,0.0,0.0,0.0
SeasonalHA,1,1,2026-01-21 02:00:00,34,0.029411764705882353,0.17149858514250885,0.03323363243414765
SeasonalHA,1,1,2026-01-21 03:00:00,35,0.02857142857142857,0.1690308509457033,0.03228410007888629
SeasonalHA,1,1,2026-01-21 04:00:00,36,0.3177083333333333,1.2430798026809595,0.48860322687991764
SeasonalHA,1,1,2026-01-21 05:00:00,33,2.1470957669344815,4.4217124736905955,3.4007309297216746
SeasonalHA,1,1,2026-01-21 06:00:00,36,0.5893522898356119,1.3713869229521083,1.2833615288878124
SeasonalHA,1,1,2026-01-21 07:00:00,36,0.3847222328186035,1.037398355099997,0.7864341630993273
SeasonalHA,1,1,2026-01-21 08:00:00,34,0.5593132692224839,1.3371106012063603,0.8406930680030648
SeasonalHA,1,1,2026-01-21 09:00:00,34,0.5161761115579044,1.103851053770077,0.780346642242387
SeasonalHA,1,1,2026-01-21 10:00:00,34,0.958332847146427,1.7032615567088676,1.2260326037083151
SeasonalHA,1,1,2026-01-21 11:00:00,34,0.7683820163502413,1.6525755070553072,1.0112464231973088
SeasonalHA,1,1,2026-01-21 12:00:00,34,0.22879925896139705,0.6106466836551806,0.3747525421883836
SeasonalHA,1,1,2026-01-21 13:00:00,35,0.5175003051757813,1.0570522363945936,0.7133189084133197
SeasonalHA,1,1,2026-01-21 14:00:00,34,0.44080863279454846,1.2157445326621596,0.9433841516058297
SeasonalHA,1,1,2026-01-21 15:00:00,34,0.43921571619370403,1.2354314055913511,0.6764003150115661
SeasonalHA,1,1,2026-01-21 16:00:00,47,1.6517727087575491,2.8376329532658864,2.3734389526276494
SeasonalHA,1,1,2026-01-21 17:00:00,49,0.7479589812609616,1.7293659855147796,1.140362984145062
SeasonalHA,1,1,2026-01-21 18:00:00,34,2.618259878719554,3.1320795481386163,3.28392981652568
SeasonalHA,1,1,2026-01-21 19:00:00,28,4.004166739327567,4.6252861701129895,4.7614569732714385
SeasonalHA,1,1,2026-01-21 20:00:00,33,3.3880051121567236,4.19669035457972,3.766249836626282
SeasonalHA,1,1,2026-01-21 21:00:00,37,1.7428676502124683,2.9949767498134894,2.041698942013425
SeasonalHA,1,1,2026-01-21 22:00:00,36,0.5962576336330838,1.8206169706852815,1.0308513414734108
SeasonalHA,1,1,2026-01-21 23:00:00,37,2.5034909634976774,3.4738151624769684,3.231349632833748
SeasonalHA,1,1,2026-01-22 00:00:00,32,1.089583396911621,1.8815719075614676,1.3923306454867783
SeasonalHA,1,1,2026-01-22 01:00:00,35,1.3173808506556919,2.247090194775991,1.572951043459378
SeasonalHA,1,1,2026-01-22 02:00:00,34,0.7857841042911305,1.3109422056625541,1.0103249740528935
SeasonalHA,1,1,2026-01-22 03:00:00,34,0.09117642570944394,0.30726481408161566,0.09899908593200021
SeasonalHA,1,1,2026-01-22 04:00:00,34,0.09264710370232077,0.3126030893266775,0.13538947324583017
SeasonalHA,1,1,2026-01-22 05:00:00,34,2.131617377786075,4.024228283487746,3.5970221756534615
SeasonalHA,1,1,2026-01-22 06:00:00,34,1.558823641608743,2.9016928570690608,2.587720925324352
SeasonalHA,1,1,2026-01-22 07:00:00,37,0.8834458428460199,2.051590791520653,1.835533244157766
SeasonalHA,1,1,2026-01-22 08:00:00,36,0.9911265903049045,1.4916380122865154,1.2944276190319712
SeasonalHA,1,1,2026-01-22 09:00:00,36,0.5408563613891602,1.1094686951441555,0.8732802205408686
SeasonalHA,1,1,2026-01-22 10:00:00,33,0.17638871164032907,0.3829765081434058,0.2986841340354145
SeasonalHA,1,1,2026-01-22 11:00:00,35,0.7044041224888393,1.2633375766854356,1.087087853374517
SeasonalHA,1,1,2026-01-22 12:00:00,36,0.9469907548692491,1.9834332228748055,1.4263510893937792
SeasonalHA,1,1,2026-01-22 13:00:00,36,0.16550922393798828,0.41094327964985267,0.29162484439165903
SeasonalHA,1,1,2026-01-22 14:00:00,34,1.2037990794462317,3.072176193095279,1.497034210371729
SeasonalHA,1,1,2026-01-22 15:00:00,34,0.26286719827090993,0.5628675235597114,0.30465210807127663
SeasonalHA,1,1,2026-01-22 16:00:00,36,0.8091435432434082,1.4315450690246236,0.9833651009469665
SeasonalHA,1,1,2026-01-22 17:00:00,34,0.724632038789637,1.3601252843191616,1.1875966044088244
SeasonalHA,1,1,2026-01-22 18:00:00,34,2.0069848228903377,2.910495533537018,2.5431739988515516
SeasonalHA,1,1,2026-01-22 19:00:00,33,1.5160353689482717,2.351387965188756,1.771909599709179
SeasonalHA,1,1,2026-01-22 20:00:00,36,1.8159722222222223,2.7301067071783547,2.2628089112527903
SeasonalHA,1,1,2026-01-22 21:00:00,35,2.320476531982422,3.387141354195267,2.7768408266954006
SeasonalHA,1,1,2026-01-22 22:00:00,35,1.0601191929408482,1.7693806118598212,1.207704625377837
SeasonalHA,1,1,2026-01-22 23:00:00,33,0.7473905158765388,1.26619132224872,1.0394382900832642
SeasonalHA,1,1,2026-01-23 00:00:00,34,0.01764701394473805,0.10289888939943179,0.03348579447360043
SeasonalHA,1,1,2026-01-23 01:00:00,50,0.07866668701171875,0.31846874505991485,0.08239245696923383
SeasonalHA,1,1,2026-01-23 02:00:00,36,0.05555555555555555,0.23570226039551584,0.0627746390422789
SeasonalHA,1,1,2026-01-23 03:00:00,49,0.04081632653061224,0.20203050891044214,0.04612014296983755
SeasonalHA,1,1,2026-01-23 04:00:00,48,0.3342883586883545,0.8644441021163002,0.47049542727688975
SeasonalHA,1,1,2026-01-23 05:00:00,35,0.7502779279436383,1.7775520450965423,1.1900827643971048
SeasonalHA,1,1,2026-01-23 06:00:00,35,0.529880850655692,1.3220309561008612,1.0614619391150866
SeasonalHA,1,1,2026-01-23 07:00:00,33,0.49898985660437384,1.0103143507581016,0.8500493811398484
SeasonalHA,1,1,2026-01-23 08:00:00,47,0.6626771967461769,1.6114236059179772,1.216263212216306
SeasonalHA,1,1,2026-01-23 09:00:00,48,0.9316838847266302,1.8976510720375601,1.6503929218424334
SeasonalHA,1,1,2026-01-23 10:00:00,34,0.5720589020672966,1.1577977299451558,1.006202739994799
SeasonalHA,1,1,2026-01-23 11:00:00,33,0.22765136487556226,0.4931654282627415,0.3508304510199769
SeasonalHA,1,1,2026-01-23 12:00:00,46,0.11856853098109146,0.3811630444731821,0.28203769191936384
SeasonalHA,1,1,2026-01-23 13:00:00,33,0.28560586409135297,0.9178557441504281,0.7095188015446823
SeasonalHA,1,1,2026-01-23 14:00:00,35,0.33607166835239954,1.0136494127097746,0.754979694587984
SeasonalHA,1,1,2026-01-23 15:00:00,35,0.38035714285714284,0.7600899674673122,0.670499153824999
SeasonalHA,1,1,2026-01-23 16:00:00,33,0.34873708089192706,0.7984683302289133,0.5871963495155953
SeasonalHA,1,1,2026-01-23 17:00:00,34,0.16703442966236787,0.3923604285129122,0.30278988469687634
SeasonalHA,1,1,2026-01-23 18:00:00,35,0.8865474155970983,1.445909947648539,1.3020304263682176
SeasonalHA,1,1,2026-01-23 19:00:00,46,0.43016298266424613,0.9551642897815162,0.5914944827861739
SeasonalHA,1,1,2026-01-23 20:00:00,35,0.7905952453613281,1.5229987973127088,0.9190616974290127
SeasonalHA,1,1,2026-01-23 21:00:00,34,1.4749189264634077,2.157624131042055,1.8322439655481244
SeasonalHA,1,1,2026-01-23 22:00:00,35,0.9461908612932478,1.7151929182594068,1.1474359023387584
SeasonalHA,1,1,2026-01-23 23:00:00,49,0.4867346627371652,1.132520463526607,0.6030048775072723
SeasonalHA,1,1,2026-01-24 00:00:00,33,0.3934344667376894,1.4041817470972315,0.4354682418009792
SeasonalHA,1,1,2026-01-24 01:00:00,35,0.1,0.45512949491639976,0.17031032504829716
SeasonalHA,1,1,2026-01-24 02:00:00,46,0.115941918414572,0.5338758446028122,0.12357693966305368
SeasonalHA,1,1,2026-01-24 03:00:00,47,0.0425531914893617,0.20628424925175867,0.04808270224514979
SeasonalHA,1,1,2026-01-24 04:00:00,36,0.20578702290852866,0.6071350124378629,0.2377409792592582
SeasonalHA,1,1,2026-01-24 05:00:00,48,1.2296875052981904,2.9877143246812627,1.3871427209287945
SeasonalHA,1,1,2026-01-24 06:00:00,34,0.2906862146714154,0.739904460579222,0.4949123350525689
SeasonalHA,1,1,2026-01-24 07:00:00,48,0.7197052902645539,1.456783616583,1.1642503298726303
SeasonalHA,1,1,2026-01-24 08:00:00,46,0.3302534490391828,1.2481201112925118,0.4100389704452883
SeasonalHA,1,1,2026-01-24 09:00:00,49,0.46984152242439947,1.2218296704587468,0.8408358729474473
SeasonalHA,1,1,2026-01-24 10:00:00,50,0.5158333714803062,1.1722820713702577,0.9991320155335289
SeasonalHA,1,1,2026-01-24 11:00:00,35,0.7549999237060547,1.8447607803807335,1.7610262727881911
SeasonalHA,1,1,2026-01-24 12:00:00,34,0.7575980915742762,1.4321761707655767,1.3623962956164082
SeasonalHA,1,1,2026-01-24 13:00:00,37,0.29008994231352936,0.8673159968373546,0.8011957837530465
SeasonalHA,1,1,2026-01-24 14:00:00,36,0.49976831012301975,1.0954187655890286,0.8599300781752076
SeasonalHA,1,1,2026-01-24 15:00:00,36,0.741319391462538,1.4992443396347417,1.0889378569743624
SeasonalHA,1,1,2026-01-24 16:00:00,35,0.6976190839494978,1.1729631405618055,0.9965919729498897
SeasonalHA,1,1,2026-01-24 17:00:00,35,0.9443253653390067,1.556012152752983,1.280477315910087
SeasonalHA,1,1,2026-01-24 18:00:00,34,3.9345584196202896,5.35483875948553,4.445558815446443
