path,keywords,match_count,content_excerpt_copied
logs/P5_v2_2_parallel_run1/106_P5A_tcn_w8_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/107_P5A_crg_tcn_w8_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/108_P5A_crg_tcn_w8_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/109_P5A_crg_tcn_w8_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/110_P5A_crg_tcn_w8_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/111_P5A_crg_tcn_w8_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/112_P5A_seasonal_ha_w8_fold4_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/113_P5A_xgboost_w8_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/114_P5A_xgboost_w8_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/115_P5A_xgboost_w8_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/116_P5A_xgboost_w8_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/117_P5A_xgboost_w8_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/118_P5A_tcn_w8_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/119_P5A_tcn_w8_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/120_P5A_tcn_w8_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/121_P5A_tcn_w8_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/122_P5A_tcn_w8_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/123_P5A_crg_tcn_w8_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/124_P5A_crg_tcn_w8_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/125_P5A_crg_tcn_w8_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/126_P5A_crg_tcn_w8_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/127_P5A_crg_tcn_w8_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/128_P5A_seasonal_ha_wall_fold3_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/129_P5A_xgboost_wall_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/130_P5A_xgboost_wall_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/131_P5A_xgboost_wall_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/132_P5A_xgboost_wall_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/133_P5A_xgboost_wall_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/134_P5A_tcn_wall_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/135_P5A_tcn_wall_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/136_P5A_tcn_wall_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/137_P5A_tcn_wall_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/138_P5A_tcn_wall_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/139_P5A_crg_tcn_wall_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/140_P5A_crg_tcn_wall_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/141_P5A_crg_tcn_wall_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/142_P5A_crg_tcn_wall_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/143_P5A_crg_tcn_wall_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/144_P5A_seasonal_ha_wall_fold4_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/145_P5A_xgboost_wall_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/146_P5A_xgboost_wall_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/147_P5A_xgboost_wall_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/148_P5A_xgboost_wall_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/149_P5A_xgboost_wall_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/150_P5A_tcn_wall_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/151_P5A_tcn_wall_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/152_P5A_tcn_wall_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/153_P5A_tcn_wall_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/154_P5A_tcn_wall_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/155_P5A_crg_tcn_wall_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/156_P5A_crg_tcn_wall_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/157_P5A_crg_tcn_wall_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/158_P5A_crg_tcn_wall_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/159_P5A_crg_tcn_wall_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/179_P5B_A2_multiscale_fold3_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/180_P5B_A2_multiscale_fold3_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/181_P5B_A2_multiscale_fold3_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/182_P5B_A2_multiscale_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/183_P5B_A2_multiscale_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/184_P5B_A2_multiscale_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/185_P5B_A2_multiscale_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/186_P5B_A2_multiscale_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/187_P5B_A2_multiscale_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/188_P5B_A2_multiscale_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/189_P5B_A3_segment_embedding_fold3_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/190_P5B_A3_segment_embedding_fold3_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/191_P5B_A3_segment_embedding_fold3_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/192_P5B_A3_segment_embedding_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/193_P5B_A3_segment_embedding_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/194_P5B_A3_segment_embedding_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/195_P5B_A3_segment_embedding_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/196_P5B_A3_segment_embedding_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/197_P5B_A3_segment_embedding_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/198_P5B_A3_segment_embedding_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/199_P5B_A4_corridor_fold3_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/200_P5B_A4_corridor_fold3_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/201_P5B_A4_corridor_fold3_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/202_P5B_A4_corridor_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/203_P5B_A4_corridor_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/204_P5B_A4_corridor_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/205_P5B_A4_corridor_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/206_P5B_A4_corridor_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/207_P5B_A4_corridor_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/208_P5B_A4_corridor_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/209_P5B_A5_quality_concat_fold3_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/210_P5B_A5_quality_concat_fold3_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/211_P5B_A5_quality_concat_fold3_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/212_P5B_A5_quality_concat_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/213_P5B_A5_quality_concat_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/214_P5B_A5_quality_concat_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/215_P5B_A5_quality_concat_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/216_P5B_A5_quality_concat_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/217_P5B_A5_quality_concat_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/218_P5B_A5_quality_concat_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/219_P5B_A6_crg_tcn_fold3_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/220_P5B_A6_crg_tcn_fold3_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/221_P5B_A6_crg_tcn_fold3_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/222_P5B_A6_crg_tcn_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/223_P5B_A6_crg_tcn_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/224_P5B_A6_crg_tcn_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/225_P5B_A6_crg_tcn_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/226_P5B_A6_crg_tcn_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/227_P5B_A6_crg_tcn_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/228_P5B_A6_crg_tcn_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/229_P5B_A6_no_gate_fold3_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/230_P5B_A6_no_gate_fold3_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/231_P5B_A6_no_gate_fold3_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/232_P5B_A6_no_gate_fold3_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/233_P5B_A6_no_gate_fold3_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/234_P5B_A6_no_gate_fold4_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/235_P5B_A6_no_gate_fold4_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/236_P5B_A6_no_gate_fold4_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/237_P5B_A6_no_gate_fold4_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/238_P5B_A6_no_gate_fold4_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/239_P5C_tcn_hist24_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/240_P5C_tcn_hist24_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/241_P5C_tcn_hist24_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/242_P5C_tcn_hist24_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/243_P5C_tcn_hist24_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/244_P5C_crg_tcn_hist24_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/245_P5C_crg_tcn_hist24_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/246_P5C_crg_tcn_hist24_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/247_P5C_crg_tcn_hist24_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/248_P5C_crg_tcn_hist24_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/249_P5C_tcn_hist48_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/250_P5C_tcn_hist48_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/251_P5C_tcn_hist48_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/252_P5C_tcn_hist48_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/253_P5C_tcn_hist48_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/254_P5C_crg_tcn_hist48_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/255_P5C_crg_tcn_hist48_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/256_P5C_crg_tcn_hist48_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/257_P5C_crg_tcn_hist48_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/258_P5C_crg_tcn_hist48_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/259_P5C_tcn_hist72_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/260_P5C_tcn_hist72_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/261_P5C_tcn_hist72_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/262_P5C_tcn_hist72_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/263_P5C_tcn_hist72_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/264_P5C_crg_tcn_hist72_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/265_P5C_crg_tcn_hist72_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/266_P5C_crg_tcn_hist72_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/267_P5C_crg_tcn_hist72_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/268_P5C_crg_tcn_hist72_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/269_P5C_tcn_hist168_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/270_P5C_tcn_hist168_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/271_P5C_tcn_hist168_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/272_P5C_tcn_hist168_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/273_P5C_tcn_hist168_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/274_P5C_crg_tcn_hist168_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/275_P5C_crg_tcn_hist168_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/276_P5C_crg_tcn_hist168_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/277_P5C_crg_tcn_hist168_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/278_P5C_crg_tcn_hist168_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/279_P5C_tcn_hist336_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/280_P5C_tcn_hist336_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/281_P5C_tcn_hist336_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/282_P5C_tcn_hist336_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/283_P5C_tcn_hist336_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/284_P5C_crg_tcn_hist336_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/285_P5C_crg_tcn_hist336_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/286_P5C_crg_tcn_hist336_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/287_P5C_crg_tcn_hist336_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/288_P5C_crg_tcn_hist336_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/launch_plan.json,final_week,1,False
logs/P5_v2_2_parallel_run1/summary.json,final_week,1155,False
logs/P6_v2_2_parallel_run1/001_P6B_xgboost_A_1_10_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/002_P6B_xgboost_A_1_10_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/003_P6B_xgboost_A_1_10_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/004_P6B_xgboost_A_1_10_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/005_P6B_tcn_A_1_10_s42.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/006_P6B_tcn_A_1_10_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/007_P6B_tcn_A_1_10_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/008_P6B_tcn_A_1_10_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/009_P6B_tcn_A_1_10_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/010_P6B_crg_tcn_A_1_10_s42.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/011_P6B_crg_tcn_A_1_10_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/012_P6B_crg_tcn_A_1_10_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/013_P6B_crg_tcn_A_1_10_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/014_P6B_crg_tcn_A_1_10_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/015_P6B_xgboost_B_11_20_s42.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/016_P6B_xgboost_B_11_20_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/017_P6B_xgboost_B_11_20_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/018_P6B_xgboost_B_11_20_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/019_P6B_xgboost_B_11_20_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/020_P6B_tcn_B_11_20_s42.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/021_P6B_tcn_B_11_20_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/022_P6B_tcn_B_11_20_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/023_P6B_tcn_B_11_20_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/024_P6B_tcn_B_11_20_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/030_P6B_xgboost_C_21_30_s42.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/031_P6B_xgboost_C_21_30_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/032_P6B_xgboost_C_21_30_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/033_P6B_xgboost_C_21_30_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/034_P6B_xgboost_C_21_30_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/045_P6B_xgboost_D_31_40_s42.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/046_P6B_xgboost_D_31_40_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/047_P6B_xgboost_D_31_40_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/048_P6B_xgboost_D_31_40_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/049_P6B_xgboost_D_31_40_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/060_P6B_xgboost_E_41_51_s42.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/061_P6B_xgboost_E_41_51_s2025.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/062_P6B_xgboost_E_41_51_s2026.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/063_P6B_xgboost_E_41_51_s3407.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/064_P6B_xgboost_E_41_51_s202607.stderr.log,final_week,1,False
logs/P6_v2_2_parallel_run1/summary.json,final_week,298,False
logs/v2_2_2of4/phase0_20260726_064744.log,final_week,25,False
manifests/environment_report.json,final_week,1,False
manifests/experiment_matrix_count_ledger.json,final_week,1,False
manifests/p0_data_pipeline_tests.json,final_week,2,False
manifests/split_report.json,final_week,2,False
manifests/temporal_splits.json,final_week,3,False
manifests/v2_2_2of4/environment_report.json,final_week,1,False
manifests/v2_2_2of4/experiment_matrix_count_ledger.json,final_week,1,False
manifests/v2_2_2of4/frozen_experiment_manifest.json,final_week,5,False
manifests/v2_2_2of4/p0_data_pipeline_tests.json,final_week,2,False
manifests/v2_2_2of4/p0_recheck_after_p2.json,final_week,2,False
manifests/v2_2_2of4/phase3_frozen_manifest.json,selected_config,3,False
manifests/v2_2_2of4/phase3_validation.json,final_week,1,False
manifests/v2_2_2of4/phase4_matrix_preflight.json,selected_config,2,False
manifests/v2_2_2of4/phase5_matrix_preflight.json,selected_config,2,False
manifests/v2_2_2of4/phase6_matrix_preflight.json,selected_config,2,False
manifests/v2_2_2of4/split_report.json,final_week,2,False
manifests/v2_2_2of4/temporal_splits.json,final_week,3,False
results/P0_hourly_min2/hourly_build_min2.json,final_week,2,False
results/P0_hourly_min2/hourly_quality_min2.csv,final_week,2,False
results/P0_hourly_min3/hourly_build_min3.json,final_week,2,False
results/P0_hourly_min3/hourly_quality_min3.csv,final_week,2,False
results/P0_hourly_min4/hourly_build_min4.json,final_week,2,False
results/P0_hourly_min4/hourly_quality_min4.csv,final_week,2,False
results/P3_v2_2_screening/selected_configs.json,selected_config,1,False
results/v2_2_smoke_persistence_fold4/resolved_config.json,final_week,13,False
results/v2_2_smoke_persistence_fold4/status.json,final_week,1,False
results/v2_2_smoke_ridge_fold4/resolved_config.json,final_week,13,False
results/v2_2_smoke_ridge_fold4/status.json,final_week,1,False
results/v2_2_smoke_seasonal_ha_fold4/resolved_config.json,final_week,13,False
results/v2_2_smoke_seasonal_ha_fold4/status.json,final_week,1,False
results/P0_v2_2_2of4/P0_hourly_min2/hourly_build_min2.json,final_week,5,False
results/P0_v2_2_2of4/P0_hourly_min2/hourly_quality_min2.csv,final_week,4,False
results/P0_v2_2_2of4/P0_hourly_min3/hourly_build_min3.json,final_week,5,False
results/P0_v2_2_2of4/P0_hourly_min3/hourly_quality_min3.csv,final_week,4,False
results/P0_v2_2_2of4/P0_hourly_min4/hourly_build_min4.json,final_week,5,False
results/P0_v2_2_2of4/P0_hourly_min4/hourly_quality_min4.csv,final_week,4,False
results/P2_v2_2_smoke/P2_smoke_crg_tcn_fold4_seed42/status.json,final_week,1,False
results/P2_v2_2_smoke/P2_smoke_gru_fold4_seed42/status.json,final_week,1,False
results/P2_v2_2_smoke/P2_smoke_light_graph_fold4_seed42/status.json,final_week,1,False
results/P2_v2_2_smoke/P2_smoke_st_transformer_lite_fold4_seed42/status.json,final_week,1,False
results/P2_v2_2_smoke/P2_smoke_tcn_fold4_seed42/status.json,final_week,1,False
results/P2_v2_2_smoke/P2_smoke_xgboost_fold4_seed42/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial01/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial02/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial03/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial04/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial05/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial06/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial07/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial08/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial09/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial10/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial11/status.json,final_week,1,False
results/P3_v2_2_screening/P3_crg_tcn_trial12/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial01/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial02/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial03/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial04/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial05/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial06/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial07/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial08/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial09/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial10/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial11/status.json,final_week,1,False
results/P3_v2_2_screening/P3_gru_trial12/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial01/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial02/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial03/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial04/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial05/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial06/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial07/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial08/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial09/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial10/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial11/status.json,final_week,1,False
results/P3_v2_2_screening/P3_light_graph_trial12/status.json,final_week,1,False
results/P3_v2_2_screening/P3_ridge_trial01/status.json,final_week,1,False
results/P3_v2_2_screening/P3_ridge_trial02/status.json,final_week,1,False
